open,high,low,close,volume,date
389.23,389.23,389.23,389.23,389.0,2006-08-15 05:45:00
387.94,387.94,387.94,387.94,388.0,2006-08-17 05:45:00
384.79,384.79,384.79,384.79,385.0,2006-08-20 05:45:00
382.91,382.91,382.91,382.91,383.0,2006-08-21 05:45:00
380.83,380.83,380.83,380.83,381.0,2006-08-22 05:45:00
379.93,379.93,379.93,379.93,380.0,2006-08-24 05:45:00
378.81,378.81,378.81,378.81,379.0,2006-08-27 05:45:00
378.24,378.24,378.24,378.24,378.0,2006-08-28 05:45:00
379.27,379.27,379.27,379.27,379.0,2006-08-29 05:45:00
380.73,380.73,380.73,380.73,381.0,2006-08-30 05:45:00
382.24,382.24,382.24,382.24,382.0,2006-08-31 05:45:00
382.63,382.63,382.63,382.63,383.0,2006-09-03 05:45:00
382.5,382.5,382.5,382.5,383.0,2006-09-04 05:45:00
380.92,380.92,380.92,380.92,381.0,2006-09-05 05:45:00
381.47,381.47,381.47,381.47,381.0,2006-09-07 05:45:00
381.42,381.42,381.42,381.42,381.0,2006-09-10 05:45:00
381.37,381.37,381.37,381.37,381.0,2006-09-11 05:45:00
383.6,383.6,383.6,383.6,384.0,2006-09-12 05:45:00
383.17,383.17,383.17,383.17,383.0,2006-09-13 05:45:00
382.56,382.56,382.56,382.56,383.0,2006-09-14 05:45:00
387.59,387.59,387.59,387.59,388.0,2006-09-18 05:45:00
393.02,393.02,393.02,393.02,393.0,2006-09-19 05:45:00
393.39,393.39,393.39,393.39,393.0,2006-09-20 05:45:00
392.09,392.09,392.09,392.09,392.0,2006-09-21 05:45:00
391.62,391.62,391.62,391.62,392.0,2006-09-24 05:45:00
392.41,392.41,392.41,392.41,392.0,2006-09-25 05:45:00
392.73,392.73,392.73,392.73,393.0,2006-09-26 05:45:00
394.25,394.25,394.25,394.25,394.0,2006-09-28 05:45:00
397.46,397.46,397.46,397.46,397.0,2006-10-08 05:45:00
399.1,399.1,399.1,399.1,399.0,2006-10-09 05:45:00
399.45,399.45,399.45,399.45,399.0,2006-10-10 05:45:00
397.98,397.98,397.98,397.98,398.0,2006-10-11 05:45:00
398.88,398.88,398.88,398.88,399.0,2006-10-12 05:45:00
399.22,399.22,399.22,399.22,399.0,2006-10-15 05:45:00
398.2,398.2,398.2,398.2,398.0,2006-10-16 05:45:00
398.44,398.44,398.44,398.44,398.0,2006-10-17 05:45:00
398.14,398.14,398.14,398.14,398.0,2006-10-18 05:45:00
399.65,399.65,399.65,399.65,400.0,2006-10-19 05:45:00
401.07,401.07,401.07,401.07,401.0,2006-10-26 05:45:00
403.02,403.02,403.02,403.02,403.0,2006-10-29 05:45:00
405.13,405.13,405.13,405.13,405.0,2006-10-30 05:45:00
408.38,408.38,408.38,408.38,408.0,2006-10-31 05:45:00
402.11,402.11,402.11,402.11,402.0,2006-11-01 05:45:00
413.1,413.1,413.1,413.1,413.0,2006-11-02 05:45:00
415.14,415.14,415.14,415.14,415.0,2006-11-05 05:45:00
419.56,419.56,419.56,419.56,420.0,2006-11-06 05:45:00
424.21,424.21,424.21,424.21,424.0,2006-11-07 05:45:00
435.88,435.88,435.88,435.88,436.0,2006-11-08 05:45:00
445.01,445.01,445.01,445.01,445.0,2006-11-09 05:45:00
448.69,448.69,448.69,448.69,449.0,2006-11-12 05:45:00
441.0,441.0,441.0,441.0,441.0,2006-11-13 05:45:00
445.03,445.03,445.03,445.03,445.0,2006-11-14 05:45:00
448.12,448.12,448.12,448.12,448.0,2006-11-15 05:45:00
447.43,447.43,447.43,447.43,447.0,2006-11-16 05:45:00
447.79,447.79,447.79,447.79,448.0,2006-11-19 05:45:00
445.58,445.58,445.58,445.58,446.0,2006-11-20 05:45:00
446.48,446.48,446.48,446.48,446.0,2006-11-21 05:45:00
453.03,453.03,453.03,453.03,453.0,2006-11-23 05:45:00
463.74,463.74,463.74,463.74,464.0,2006-11-26 05:45:00
469.51,469.51,469.51,469.51,470.0,2006-11-27 05:45:00
478.01,478.01,478.01,478.01,478.0,2006-11-28 05:45:00
492.46,492.46,492.46,492.46,492.0,2006-11-29 05:45:00
486.19,486.19,486.19,486.19,486.0,2006-11-30 05:45:00
479.83,479.83,479.83,479.83,480.0,2006-12-03 05:45:00
476.93,476.93,476.93,476.93,477.0,2006-12-04 05:45:00
475.01,475.01,475.01,475.01,475.0,2006-12-05 05:45:00
473.31,473.31,473.31,473.31,473.0,2006-12-06 05:45:00
476.8,476.8,476.8,476.8,477.0,2006-12-07 05:45:00
480.95,480.95,480.95,480.95,481.0,2006-12-10 05:45:00
485.71,485.71,485.71,485.71,486.0,2006-12-11 05:45:00
494.18,494.18,494.18,494.18,494.0,2006-12-12 05:45:00
503.02,503.02,503.02,503.02,503.0,2006-12-13 05:45:00
508.58,508.58,508.58,508.58,509.0,2006-12-14 05:45:00
514.36,514.36,514.36,514.36,514.0,2006-12-17 05:45:00
517.0,517.0,517.0,517.0,517.0,2006-12-18 05:45:00
517.45,517.45,517.45,517.45,517.0,2006-12-19 05:45:00
511.22,511.22,511.22,511.22,511.0,2006-12-20 05:45:00
515.39,515.39,515.39,515.39,515.0,2006-12-21 05:45:00
518.64,518.64,518.64,518.64,519.0,2006-12-24 05:45:00
520.96,520.96,520.96,520.96,521.0,2006-12-25 05:45:00
520.78,520.78,520.78,520.78,521.0,2006-12-26 05:45:00
520.02,520.02,520.02,520.02,520.0,2006-12-27 05:45:00
517.46,517.46,517.46,517.46,517.0,2006-12-28 05:45:00
514.42,514.42,514.42,514.42,514.0,2006-12-31 05:45:00
512.72,512.72,512.72,512.72,513.0,2007-01-01 05:45:00
508.96,508.96,508.96,508.96,509.0,2007-01-02 05:45:00
505.25,505.25,505.25,505.25,505.0,2007-01-03 05:45:00
512.32,512.32,512.32,512.32,512.0,2007-01-04 05:45:00
521.37,521.37,521.37,521.37,521.0,2007-01-07 05:45:00
525.27,525.27,525.27,525.27,525.0,2007-01-08 05:45:00
530.45,530.45,530.45,530.45,530.0,2007-01-09 05:45:00
532.28,532.28,532.28,532.28,532.0,2007-01-10 05:45:00
532.33,532.33,532.33,532.33,532.0,2007-01-11 05:45:00
537.09,537.09,537.09,537.09,537.0,2007-01-14 05:45:00
538.36,538.36,538.36,538.36,538.0,2007-01-15 05:45:00
538.53,538.53,538.53,538.53,539.0,2007-01-17 05:45:00
535.94,535.94,535.94,535.94,536.0,2007-01-18 05:45:00
529.81,529.81,529.81,529.81,530.0,2007-01-21 05:45:00
527.05,527.05,527.05,527.05,527.0,2007-01-22 05:45:00
526.33,526.33,526.33,526.33,526.0,2007-01-24 05:45:00
523.63,523.63,523.63,523.63,524.0,2007-01-25 05:45:00
519.92,519.92,519.92,519.92,520.0,2007-01-28 05:45:00
512.7,512.7,512.7,512.7,513.0,2007-01-29 05:45:00
513.34,513.34,513.34,513.34,513.0,2007-01-31 05:45:00
519.05,519.05,519.05,519.05,519.0,2007-02-01 05:45:00
519.77,519.77,519.77,519.77,520.0,2007-02-04 05:45:00
520.2,520.2,520.2,520.2,520.0,2007-02-05 05:45:00
520.65,520.65,520.65,520.65,521.0,2007-02-06 05:45:00
519.69,519.69,519.69,519.69,520.0,2007-02-07 05:45:00
523.11,523.11,523.11,523.11,523.0,2007-02-08 05:45:00
524.79,524.79,524.79,524.79,525.0,2007-02-11 05:45:00
523.94,523.94,523.94,523.94,524.0,2007-02-12 05:45:00
525.08,525.08,525.08,525.08,525.0,2007-02-13 05:45:00
525.86,525.86,525.86,525.86,526.0,2007-02-14 05:45:00
526.97,526.97,526.97,526.97,527.0,2007-02-15 05:45:00
525.69,525.69,525.69,525.69,526.0,2007-02-18 05:45:00
523.2,523.2,523.2,523.2,523.0,2007-02-20 05:45:00
520.46,520.46,520.46,520.46,520.0,2007-02-21 05:45:00
519.07,519.07,519.07,519.07,519.0,2007-02-22 05:45:00
517.79,517.79,517.79,517.79,518.0,2007-02-25 05:45:00
514.66,514.66,514.66,514.66,515.0,2007-02-26 05:45:00
511.85,511.85,511.85,511.85,512.0,2007-02-27 05:45:00
511.81,511.81,511.81,511.81,512.0,2007-02-28 05:45:00
508.89,508.89,508.89,508.89,509.0,2007-03-01 05:45:00
505.37,505.37,505.37,505.37,505.0,2007-03-04 05:45:00
498.26,498.26,498.26,498.26,498.0,2007-03-05 05:45:00
485.98,485.98,485.98,485.98,486.0,2007-03-06 05:45:00
476.07,476.07,476.07,476.07,476.0,2007-03-07 05:45:00
486.81,486.81,486.81,486.81,487.0,2007-03-08 05:45:00
496.64,496.64,496.64,496.64,497.0,2007-03-11 05:45:00
500.72,500.72,500.72,500.72,501.0,2007-03-12 05:45:00
500.12,500.12,500.12,500.12,500.0,2007-03-13 05:45:00
494.06,494.06,494.06,494.06,494.0,2007-03-14 05:45:00
493.88,493.88,493.88,493.88,494.0,2007-03-15 05:45:00
492.32,492.32,492.32,492.32,492.0,2007-03-21 05:45:00
491.47,491.47,491.47,491.47,491.0,2007-03-22 05:45:00
488.52,488.52,488.52,488.52,489.0,2007-03-25 05:45:00
482.52,482.52,482.52,482.52,483.0,2007-03-28 05:45:00
480.99,480.99,480.99,480.99,481.0,2007-03-29 05:45:00
502.15,502.15,502.15,502.15,502.0,2007-04-01 05:45:00
507.46,507.46,507.46,507.46,507.0,2007-04-02 05:45:00
501.67,501.67,501.67,501.67,502.0,2007-04-03 05:45:00
491.61,491.61,491.61,491.61,492.0,2007-04-04 05:45:00
488.93,488.93,488.93,488.93,489.0,2007-04-05 05:45:00
488.22,488.22,488.22,488.22,488.0,2007-04-08 05:45:00
487.43,487.43,487.43,487.43,487.0,2007-04-09 05:45:00
487.01,487.01,487.01,487.01,487.0,2007-04-10 05:45:00
489.03,489.03,489.03,489.03,489.0,2007-04-11 05:45:00
494.59,494.59,494.59,494.59,495.0,2007-04-12 05:45:00
497.73,497.73,497.73,497.73,498.0,2007-04-15 05:45:00
498.02,498.02,498.02,498.02,498.0,2007-04-16 05:45:00
498.91,498.91,498.91,498.91,499.0,2007-04-17 05:45:00
501.27,501.27,501.27,501.27,501.0,2007-04-18 05:45:00
503.29,503.29,503.29,503.29,503.0,2007-04-19 05:45:00
502.72,502.72,502.72,502.72,503.0,2007-04-22 05:45:00
501.53,501.53,501.53,501.53,502.0,2007-04-23 05:45:00
502.6,502.6,502.6,502.6,503.0,2007-04-25 05:45:00
506.62,506.62,506.62,506.62,507.0,2007-04-26 05:45:00
509.62,509.62,509.62,509.62,510.0,2007-04-29 05:45:00
513.69,513.69,513.69,513.69,514.0,2007-04-30 05:45:00
514.65,514.65,514.65,514.65,515.0,2007-05-03 05:45:00
514.99,514.99,514.99,514.99,515.0,2007-05-06 05:45:00
516.14,516.14,516.14,516.14,516.0,2007-05-07 05:45:00
517.42,517.42,517.42,517.42,517.0,2007-05-08 05:45:00
518.62,518.62,518.62,518.62,519.0,2007-05-09 05:45:00
518.28,518.28,518.28,518.28,518.0,2007-05-10 05:45:00
516.8,516.8,516.8,516.8,517.0,2007-05-13 05:45:00
513.45,513.45,513.45,513.45,513.0,2007-05-14 05:45:00
512.38,512.38,512.38,512.38,512.0,2007-05-15 05:45:00
515.2,515.2,515.2,515.2,515.0,2007-05-16 05:45:00
518.55,518.55,518.55,518.55,519.0,2007-05-17 05:45:00
525.64,525.64,525.64,525.64,526.0,2007-05-20 05:45:00
525.15,525.15,525.15,525.15,525.0,2007-05-21 05:45:00
522.23,522.23,522.23,522.23,522.0,2007-05-22 05:45:00
523.46,523.46,523.46,523.46,523.0,2007-05-23 05:45:00
525.05,525.05,525.05,525.05,525.0,2007-05-24 05:45:00
524.92,524.92,524.92,524.92,525.0,2007-05-27 05:45:00
525.94,525.94,525.94,525.94,526.0,2007-05-28 05:45:00
531.96,531.96,531.96,531.96,532.0,2007-05-29 05:45:00
540.67,540.67,540.67,540.67,541.0,2007-05-30 05:45:00
541.38,541.38,541.38,541.38,541.0,2007-05-31 05:45:00
537.74,537.74,537.74,537.74,538.0,2007-06-03 05:45:00
542.14,542.14,542.14,542.14,542.0,2007-06-04 05:45:00
544.14,544.14,544.14,544.14,544.0,2007-06-05 05:45:00
549.96,549.96,549.96,549.96,550.0,2007-06-06 05:45:00
552.06,552.06,552.06,552.06,552.0,2007-06-07 05:45:00
559.15,559.15,559.15,559.15,559.0,2007-06-10 05:45:00
564.51,564.51,564.51,564.51,565.0,2007-06-11 05:45:00
572.72,572.72,572.72,572.72,573.0,2007-06-12 05:45:00
583.55,583.55,583.55,583.55,584.0,2007-06-13 05:45:00
575.04,575.04,575.04,575.04,575.0,2007-06-14 05:45:00
569.45,569.45,569.45,569.45,569.0,2007-06-17 05:45:00
563.49,563.49,563.49,563.49,563.0,2007-06-18 05:45:00
567.28,567.28,567.28,567.28,567.0,2007-06-19 05:45:00
578.81,578.81,578.81,578.81,579.0,2007-06-20 05:45:00
583.44,583.44,583.44,583.44,583.0,2007-06-21 05:45:00
584.01,584.01,584.01,584.01,584.0,2007-06-24 05:45:00
588.21,588.21,588.21,588.21,588.0,2007-06-25 05:45:00
590.29,590.29,590.29,590.29,590.0,2007-06-26 05:45:00
591.65,591.65,591.65,591.65,592.0,2007-06-27 05:45:00
593.65,593.65,593.65,593.65,594.0,2007-07-01 05:45:00
598.52,598.52,598.52,598.52,599.0,2007-07-02 05:45:00
602.87,602.87,602.87,602.87,603.0,2007-07-03 05:45:00
611.08,611.08,611.08,611.08,611.0,2007-07-04 05:45:00
613.47,613.47,613.47,613.47,613.0,2007-07-05 05:45:00
615.43,615.43,615.43,615.43,615.0,2007-07-09 05:45:00
620.61,620.61,620.61,620.61,621.0,2007-07-10 05:45:00
633.02,633.02,633.02,633.02,633.0,2007-07-11 05:45:00
643.15,643.15,643.15,643.15,643.0,2007-07-12 05:45:00
657.47,657.47,657.47,657.47,657.0,2007-07-15 05:45:00
683.95,683.95,683.95,683.95,684.0,2007-07-16 05:45:00
696.58,696.58,696.58,696.58,697.0,2007-07-17 05:45:00
677.98,677.98,677.98,677.98,678.0,2007-07-18 05:45:00
679.99,679.99,679.99,679.99,680.0,2007-07-19 05:45:00
687.65,687.65,687.65,687.65,688.0,2007-07-22 05:45:00
695.68,695.68,695.68,695.68,696.0,2007-07-23 05:45:00
695.38,695.38,695.38,695.38,695.0,2007-07-24 05:45:00
689.8,689.8,689.8,689.8,690.0,2007-07-25 05:45:00
687.83,687.83,687.83,687.83,688.0,2007-07-26 05:45:00
685.36,685.36,685.36,685.36,685.0,2007-07-29 05:45:00
680.55,680.55,680.55,680.55,681.0,2007-07-30 05:45:00
678.97,678.97,678.97,678.97,679.0,2007-07-31 05:45:00
683.36,683.36,683.36,683.36,683.0,2007-08-01 05:45:00
693.23,693.23,693.23,693.23,693.0,2007-08-02 05:45:00
702.73,702.73,702.73,702.73,703.0,2007-08-05 05:45:00
706.11,706.11,706.11,706.11,706.0,2007-08-06 05:45:00
719.69,719.69,719.69,719.69,720.0,2007-08-07 05:45:00
725.31,725.31,725.31,725.31,725.0,2007-08-08 05:45:00
723.32,723.32,723.32,723.32,723.0,2007-08-09 05:45:00
718.09,718.09,718.09,718.09,718.0,2007-08-13 05:45:00
712.67,712.67,712.67,712.67,713.0,2007-08-14 05:45:00
705.05,705.05,705.05,705.05,705.0,2007-08-15 05:45:00
705.96,705.96,705.96,705.96,706.0,2007-08-16 05:45:00
710.64,710.64,710.64,710.64,711.0,2007-08-19 05:45:00
714.06,714.06,714.06,714.06,714.0,2007-08-20 05:45:00
721.75,721.75,721.75,721.75,722.0,2007-08-21 05:45:00
722.54,722.54,722.54,722.54,723.0,2007-08-22 05:45:00
725.51,725.51,725.51,725.51,726.0,2007-08-23 05:45:00
725.86,725.86,725.86,725.86,726.0,2007-08-24 05:45:00
723.71,723.71,723.71,723.71,724.0,2007-08-26 05:45:00
723.04,723.04,723.04,723.04,723.0,2007-08-27 05:45:00
739.53,739.53,739.53,739.53,740.0,2007-08-30 05:45:00
756.05,756.05,756.05,756.05,756.0,2007-09-02 05:45:00
769.07,769.07,769.07,769.07,769.0,2007-09-03 05:45:00
785.43,785.43,785.43,785.43,785.0,2007-09-05 05:45:00
